timestamp,zone_id,sensor_id,value,quality,simulation_state,event_id
3.0,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
3.0,2,Z2_SMOKE_01,0.0,CRIT,recovery,
3.0,2,Z2_LEL_01,0.04870271856720342,CRIT,recovery,
3.0,3,Z3_H2S_01,0.0,CRIT,recovery,
3.0,3,Z3_LEL_01,0.0,CRIT,recovery,
3.0,3,Z3_O2_01,19.10573172165633,OK,recovery,
3.0,3,Z3_CO_01,0.0,CRIT,recovery,
3.0,4,Z4_H2S_01,0.0,CRIT,recovery,
3.0,4,Z4_NH3_01,0.0,CRIT,recovery,
3.0,4,Z4_TAR_TEMP_01,70.63236972004121,OK,recovery,
3.0,4,Z4_LEL_01,0.0,CRIT,recovery,
3.0,4,Z4_PRESS_01,-9.885685861613274,OK,recovery,
3.0,4,Z4_LEVEL_01,40.98155323977138,OK,recovery,
3.0,4,Z4_FLOW_01,89.91925219976072,OK,recovery,
3.0,4,Z4_O2_GASLINE_01,0.0,CRIT,recovery,
3.0,4,Z4_FLAME_01,0.0,CRIT,recovery,
3.5,1,Z1_CO_01,0.26636976245225286,CRIT,recovery,
3.5,1,Z1_LEL_01,0.22105364776968173,CRIT,recovery,
3.5,1,Z1_O2_01,20.121293561562588,OK,recovery,
3.5,1,Z1_TEMP_01,951.0936302397687,OK,recovery,
3.5,1,Z1_WIND_01,0.0,CRIT,recovery,
3.5,1,Z1_BENZ_01,0.04806462272871024,CRIT,recovery,
3.5,1,Z1_MOIST_01,6.111491158691245,CRIT,recovery,
3.5,2,Z2_PUSHFORCE_01,0.0,CRIT,recovery,
3.5,2,Z2_RAMVIB_01,0.0,CRIT,recovery,
3.5,2,Z2_HOODSEAL_01,0.0,CRIT,recovery,
3.5,2,Z2_GREENPUSH_01,0.0,CRIT,recovery,
3.5,2,Z2_STACKOP_01,0.0,CRIT,recovery,
3.5,2,Z2_QUENCHTDS_01,0.0,CRIT,recovery,
3.5,2,Z2_BAFFLE_01,0.0,CRIT,recovery,
3.5,2,Z2_COKEHOTSPOT_01,0.0,CRIT,recovery,
3.5,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
3.5,2,Z2_SMOKE_01,0.0,CRIT,recovery,
3.5,2,Z2_LEL_01,0.13817605451497172,CRIT,recovery,
3.5,3,Z3_H2S_01,0.0,CRIT,recovery,
3.5,3,Z3_LEL_01,0.0,CRIT,recovery,
3.5,3,Z3_O2_01,19.768664707063742,OK,recovery,
3.5,3,Z3_CO_01,0.0,CRIT,recovery,
3.5,4,Z4_H2S_01,0.0,CRIT,recovery,
3.5,4,Z4_NH3_01,0.0,CRIT,recovery,
3.5,4,Z4_TAR_TEMP_01,68.33688919883616,OK,recovery,
3.5,4,Z4_LEL_01,0.0,CRIT,recovery,
3.5,4,Z4_PRESS_01,-9.786710738628988,OK,recovery,
3.5,4,Z4_LEVEL_01,40.444681928735875,OK,recovery,
3.5,4,Z4_FLOW_01,88.51519903210561,OK,recovery,
3.5,4,Z4_O2_GASLINE_01,0.0,CRIT,recovery,
3.5,4,Z4_FLAME_01,0.0,CRIT,recovery,
4.0,1,Z1_CO_01,0.17017342480137573,CRIT,recovery,
4.0,1,Z1_LEL_01,0.2336967270974201,CRIT,recovery,
4.0,1,Z1_O2_01,20.172701742628007,OK,recovery,
4.0,1,Z1_TEMP_01,939.9765433554879,OK,recovery,
4.0,1,Z1_WIND_01,0.0,CRIT,recovery,
4.0,1,Z1_BENZ_01,0.0887114573082895,CRIT,recovery,
4.0,1,Z1_MOIST_01,6.432646624846572,CRIT,recovery,
4.0,2,Z2_PUSHFORCE_01,0.0,CRIT,recovery,
4.0,2,Z2_RAMVIB_01,0.0,CRIT,recovery,
4.0,2,Z2_HOODSEAL_01,0.0,CRIT,recovery,
4.0,2,Z2_GREENPUSH_01,0.0,CRIT,recovery,
4.0,2,Z2_STACKOP_01,0.0,CRIT,recovery,
4.0,2,Z2_QUENCHTDS_01,0.0,CRIT,recovery,
4.0,2,Z2_BAFFLE_01,0.0,CRIT,recovery,
4.0,2,Z2_COKEHOTSPOT_01,0.0,CRIT,recovery,
4.0,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
4.0,2,Z2_SMOKE_01,0.0,CRIT,recovery,
4.0,2,Z2_LEL_01,0.22830829689091647,CRIT,recovery,
4.0,3,Z3_H2S_01,0.0,CRIT,recovery,
4.0,3,Z3_LEL_01,0.0,CRIT,recovery,
4.0,3,Z3_O2_01,19.015897143112078,OK,recovery,
4.0,3,Z3_CO_01,0.0,CRIT,recovery,
4.0,4,Z4_H2S_01,0.0,CRIT,recovery,
4.0,4,Z4_NH3_01,0.0,CRIT,recovery,
4.0,4,Z4_TAR_TEMP_01,70.15396180110501,OK,recovery,
4.0,4,Z4_LEL_01,0.0,CRIT,recovery,
4.0,4,Z4_PRESS_01,-10.36288527909209,OK,recovery,
4.0,4,Z4_LEVEL_01,40.70815864828651,OK,recovery,
4.0,4,Z4_FLOW_01,90.00858822144657,OK,recovery,
4.0,4,Z4_O2_GASLINE_01,0.0,CRIT,recovery,
4.0,4,Z4_FLAME_01,0.0,CRIT,recovery,
4.5,1,Z1_CO_01,0.2073696181669069,CRIT,recovery,
4.5,1,Z1_LEL_01,0.25335305968345345,CRIT,recovery,
4.5,1,Z1_O2_01,20.032618901268773,OK,recovery,
4.5,1,Z1_TEMP_01,937.618992268685,OK,recovery,
4.5,1,Z1_WIND_01,0.0,CRIT,recovery,
4.5,1,Z1_BENZ_01,0.07916188990398237,CRIT,recovery,
4.5,1,Z1_MOIST_01,6.321947339937151,CRIT,recovery,
4.5,2,Z2_PUSHFORCE_01,0.0,CRIT,recovery,
4.5,2,Z2_RAMVIB_01,0.0,CRIT,recovery,
4.5,2,Z2_HOODSEAL_01,0.0,CRIT,recovery,
4.5,2,Z2_GREENPUSH_01,0.0,CRIT,recovery,
4.5,2,Z2_STACKOP_01,0.003924852597587014,CRIT,recovery,
4.5,2,Z2_QUENCHTDS_01,0.0,CRIT,recovery,
4.5,2,Z2_BAFFLE_01,0.0,CRIT,recovery,
4.5,2,Z2_COKEHOTSPOT_01,0.0,CRIT,recovery,
4.5,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
4.5,2,Z2_SMOKE_01,0.0,CRIT,recovery,
4.5,2,Z2_LEL_01,0.1912253957576827,CRIT,recovery,
4.5,3,Z3_H2S_01,0.0,CRIT,recovery,
4.5,3,Z3_LEL_01,0.0,CRIT,recovery,
4.5,3,Z3_O2_01,19.730628065388206,OK,recovery,
4.5,3,Z3_CO_01,0.0,CRIT,recovery,
4.5,4,Z4_H2S_01,0.0,CRIT,recovery,
4.5,4,Z4_NH3_01,0.0,CRIT,recovery,
4.5,4,Z4_TAR_TEMP_01,71.07348233701669,OK,recovery,
4.5,4,Z4_LEL_01,0.0,CRIT,recovery,
4.5,4,Z4_PRESS_01,-9.786284344576384,OK,recovery,
4.5,4,Z4_LEVEL_01,40.04165694808316,OK,recovery,
4.5,4,Z4_FLOW_01,88.59154594387097,OK,recovery,
4.5,4,Z4_O2_GASLINE_01,0.0,CRIT,recovery,
4.5,4,Z4_FLAME_01,0.0,CRIT,recovery,
5.0,1,Z1_CO_01,0.1270121423135607,CRIT,recovery,
5.0,1,Z1_LEL_01,0.18968784296949104,CRIT,recovery,
5.0,1,Z1_O2_01,19.425238260091827,OK,recovery,
5.0,1,Z1_TEMP_01,969.1925397117566,OK,recovery,
5.0,1,Z1_WIND_01,0.0,CRIT,recovery,
5.0,1,Z1_BENZ_01,0.09908050887612811,CRIT,recovery,
5.0,1,Z1_MOIST_01,6.353134034475433,CRIT,recovery,
5.0,2,Z2_PUSHFORCE_01,0.0,CRIT,recovery,
5.0,2,Z2_RAMVIB_01,0.0,CRIT,recovery,
5.0,2,Z2_HOODSEAL_01,0.0,CRIT,recovery,
5.0,2,Z2_GREENPUSH_01,0.0,CRIT,recovery,
5.0,2,Z2_STACKOP_01,0.0,CRIT,recovery,
5.0,2,Z2_QUENCHTDS_01,0.0,CRIT,recovery,
5.0,2,Z2_BAFFLE_01,0.0,CRIT,recovery,
5.0,2,Z2_COKEHOTSPOT_01,0.0,CRIT,recovery,
5.0,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
5.0,2,Z2_SMOKE_01,0.0,CRIT,recovery,
5.0,2,Z2_LEL_01,0.23908578765914032,CRIT,recovery,
5.0,3,Z3_H2S_01,0.0,CRIT,recovery,
5.0,3,Z3_LEL_01,0.0,CRIT,recovery,
5.0,3,Z3_O2_01,19.821344404882606,OK,recovery,
5.0,3,Z3_CO_01,0.0,CRIT,recovery,
5.0,4,Z4_H2S_01,0.0,CRIT,recovery,
5.0,4,Z4_NH3_01,0.0,CRIT,recovery,
5.0,4,Z4_TAR_TEMP_01,71.01367118077967,OK,recovery,
5.0,4,Z4_LEL_01,0.0,CRIT,recovery,
5.0,4,Z4_PRESS_01,-10.01324445289878,OK,recovery,
5.0,4,Z4_LEVEL_01,39.10620409675129,OK,recovery,
5.0,4,Z4_FLOW_01,91.23619607862716,OK,recovery,
5.0,4,Z4_O2_GASLINE_01,0.0,CRIT,recovery,
5.0,4,Z4_FLAME_01,0.0,CRIT,recovery,
5.5,1,Z1_CO_01,0.21052251028603738,CRIT,recovery,
5.5,1,Z1_LEL_01,0.27728894212146943,CRIT,recovery,
5.5,1,Z1_O2_01,19.226887797321854,OK,recovery,
5.5,1,Z1_TEMP_01,960.7671517770755,OK,recovery,
5.5,1,Z1_WIND_01,0.0,CRIT,recovery,
5.5,1,Z1_BENZ_01,0.17144514959408289,CRIT,recovery,
5.5,1,Z1_MOIST_01,6.481788043872764,CRIT,recovery,
5.5,2,Z2_PUSHFORCE_01,0.0,CRIT,recovery,
5.5,2,Z2_RAMVIB_01,0.0,CRIT,recovery,
5.5,2,Z2_HOODSEAL_01,0.0,CRIT,recovery,
5.5,2,Z2_GREENPUSH_01,0.0,CRIT,recovery,
5.5,2,Z2_STACKOP_01,0.0,CRIT,recovery,
5.5,2,Z2_QUENCHTDS_01,0.0,CRIT,recovery,
5.5,2,Z2_BAFFLE_01,0.0,CRIT,recovery,
5.5,2,Z2_COKEHOTSPOT_01,0.0,CRIT,recovery,
5.5,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
5.5,2,Z2_SMOKE_01,0.0,CRIT,recovery,
5.5,2,Z2_LEL_01,0.21733866563831075,CRIT,recovery,
5.5,3,Z3_H2S_01,0.0,CRIT,recovery,
5.5,3,Z3_LEL_01,0.0,CRIT,recovery,
5.5,3,Z3_O2_01,20.339590141689204,OK,recovery,
5.5,3,Z3_CO_01,0.0,CRIT,recovery,
5.5,4,Z4_H2S_01,0.0,CRIT,recovery,
5.5,4,Z4_NH3_01,0.0,CRIT,recovery,
5.5,4,Z4_TAR_TEMP_01,70.17059212868051,OK,recovery,
5.5,4,Z4_LEL_01,0.0,CRIT,recovery,
5.5,4,Z4_PRESS_01,-10.088789269831624,OK,recovery,
5.5,4,Z4_LEVEL_01,40.089573630066425,OK,recovery,
5.5,4,Z4_FLOW_01,94.00347540478026,OK,recovery,
5.5,4,Z4_O2_GASLINE_01,0.0,CRIT,recovery,
5.5,4,Z4_FLAME_01,0.0,CRIT,recovery,
6.0,1,Z1_CO_01,0.2492484519808574,CRIT,recovery,
6.0,1,Z1_LEL_01,0.23194381872807243,CRIT,recovery,
6.0,1,Z1_O2_01,19.966335261729544,OK,recovery,
6.0,1,Z1_TEMP_01,945.1278432028452,OK,recovery,
6.0,1,Z1_WIND_01,0.0,CRIT,recovery,
6.0,1,Z1_BENZ_01,0.21290439506788864,CRIT,recovery,
6.0,1,Z1_MOIST_01,6.50091394314786,CRIT,recovery,
6.0,2,Z2_PUSHFORCE_01,0.0,CRIT,recovery,
6.0,2,Z2_RAMVIB_01,0.07263067494763743,CRIT,recovery,
6.0,2,Z2_HOODSEAL_01,0.0,CRIT,recovery,
6.0,2,Z2_GREENPUSH_01,0.0,CRIT,recovery,
6.0,2,Z2_STACKOP_01,0.0,CRIT,recovery,
6.0,2,Z2_QUENCHTDS_01,0.0,CRIT,recovery,
6.0,2,Z2_BAFFLE_01,0.0,CRIT,recovery,
6.0,2,Z2_COKEHOTSPOT_01,0.0,CRIT,recovery,
6.0,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
6.0,2,Z2_SMOKE_01,0.0,CRIT,recovery,
6.0,2,Z2_LEL_01,0.3134213544279716,CRIT,recovery,
6.0,3,Z3_H2S_01,0.0,CRIT,recovery,
6.0,3,Z3_LEL_01,0.0,CRIT,recovery,
6.0,3,Z3_O2_01,19.736951277023984,OK,recovery,
6.0,3,Z3_CO_01,0.0,CRIT,recovery,
6.0,4,Z4_H2S_01,0.0,CRIT,recovery,
6.0,4,Z4_NH3_01,0.0,CRIT,recovery,
6.0,4,Z4_TAR_TEMP_01,69.3035053048804,OK,recovery,
6.0,4,Z4_LEL_01,0.0,CRIT,recovery,
6.0,4,Z4_PRESS_01,-9.84453446679364,OK,recovery,
6.0,4,Z4_LEVEL_01,39.84311603287794,OK,recovery,
6.0,4,Z4_FLOW_01,85.99583177044035,OK,recovery,
6.0,4,Z4_O2_GASLINE_01,0.0,CRIT,recovery,
6.0,4,Z4_FLAME_01,0.0,CRIT,recovery,
6.5,1,Z1_CO_01,0.26789441942782055,CRIT,recovery,
6.5,1,Z1_LEL_01,0.21820151481418287,CRIT,recovery,
6.5,1,Z1_O2_01,19.209339669315952,OK,recovery,
6.5,1,Z1_TEMP_01,954.9679830755191,OK,recovery,
6.5,1,Z1_WIND_01,0.0,CRIT,recovery,
6.5,1,Z1_BENZ_01,0.27153873672281603,CRIT,recovery,
6.5,1,Z1_MOIST_01,6.4856769532069105,CRIT,recovery,
6.5,2,Z2_PUSHFORCE_01,0.0,CRIT,recovery,
6.5,2,Z2_RAMVIB_01,0.15738967555559052,CRIT,recovery,
6.5,2,Z2_HOODSEAL_01,0.0,CRIT,recovery,
6.5,2,Z2_GREENPUSH_01,0.0,CRIT,recovery,
6.5,2,Z2_STACKOP_01,0.007051789122412683,CRIT,recovery,
6.5,2,Z2_QUENCHTDS_01,0.0,CRIT,recovery,
6.5,2,Z2_BAFFLE_01,0.0,CRIT,recovery,
6.5,2,Z2_COKEHOTSPOT_01,0.0,CRIT,recovery,
6.5,2,Z2_POS_QCAR_01,0.0,CRIT,recovery,
6.5,2,Z2_SMOKE_01,0.0,CRIT,recovery,
6.5,2,Z2_LEL_01,0.21716950650380226,CRIT,recovery,
