timestamp,zone_id,sensor_id,value,quality,simulation_state,event_id
1.0,3,Z3_CO_01,5.167,OK,NORMAL,EV_NONE
1.0,4,Z4_H2S_01,1.028,OK,NORMAL,EV_NONE
1.0,4,Z4_NH3_01,5.167,OK,NORMAL,EV_NONE
1.0,4,Z4_TAR_TEMP_01,78.056,CRIT,NORMAL,EV_NONE
1.0,4,Z4_LEL_01,1.056,OK,NORMAL,EV_NONE
1.0,4,Z4_PRESS_01,-8.056,CRIT,NORMAL,EV_NONE
1.0,4,Z4_LEVEL_01,55.111,CRIT,NORMAL,EV_NONE
1.0,4,Z4_FLOW_01,100.111,CRIT,NORMAL,EV_NONE
1.0,4,Z4_O2_GASLINE_01,0.206,OK,NORMAL,EV_NONE
1.5,1,Z1_CO_01,12.886,OK,NORMAL,EV_NONE
1.5,1,Z1_LEL_01,5.155,OK,NORMAL,EV_NONE
1.5,1,Z1_O2_01,20.531,CRIT,NORMAL,EV_NONE
1.5,1,Z1_TEMP_01,1078.863,CRIT,NORMAL,EV_NONE
1.5,1,Z1_WIND_01,7.732,OK,NORMAL,EV_NONE
1.5,1,Z1_BENZ_01,0.515,OK,NORMAL,EV_NONE
1.5,1,Z1_MOIST_01,8.062,OK,NORMAL,EV_NONE
1.5,2,Z2_PUSHFORCE_01,64.431,OK,NORMAL,EV_NONE
1.5,2,Z2_RAMVIB_01,1.186,OK,NORMAL,EV_NONE
1.5,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
1.5,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
1.5,2,Z2_STACKOP_01,5.155,OK,NORMAL,EV_NONE
1.5,2,Z2_QUENCHTDS_01,257.725,OK,NORMAL,EV_NONE
1.5,2,Z2_BAFFLE_01,1.031,OK,NORMAL,EV_NONE
1.5,2,Z2_COKEHOTSPOT_01,51.545,OK,NORMAL,EV_NONE
1.5,2,Z2_POS_QCAR_01,51.545,CRIT,NORMAL,EV_NONE
1.5,2,Z2_SMOKE_01,0.021,OK,NORMAL,EV_NONE
1.5,2,Z2_LEL_01,5.155,OK,NORMAL,EV_NONE
1.5,3,Z3_H2S_01,1.083,OK,NORMAL,EV_NONE
1.5,3,Z3_LEL_01,2.083,OK,NORMAL,EV_NONE
1.5,3,Z3_O2_01,20.783,CRIT,NORMAL,EV_NONE
1.5,3,Z3_CO_01,5.250,OK,NORMAL,EV_NONE
1.5,4,Z4_H2S_01,1.042,OK,NORMAL,EV_NONE
1.5,4,Z4_NH3_01,5.250,OK,NORMAL,EV_NONE
1.5,4,Z4_TAR_TEMP_01,78.083,CRIT,NORMAL,EV_NONE
1.5,4,Z4_LEL_01,1.083,OK,NORMAL,EV_NONE
1.5,4,Z4_PRESS_01,-8.083,CRIT,NORMAL,EV_NONE
1.5,4,Z4_LEVEL_01,55.167,CRIT,NORMAL,EV_NONE
1.5,4,Z4_FLOW_01,100.167,CRIT,NORMAL,EV_NONE
1.5,4,Z4_O2_GASLINE_01,0.208,OK,NORMAL,EV_NONE
2.0,1,Z1_CO_01,13.008,OK,NORMAL,EV_NONE
2.0,1,Z1_LEL_01,5.203,OK,NORMAL,EV_NONE
2.0,1,Z1_O2_01,20.541,CRIT,NORMAL,EV_NONE
2.0,1,Z1_TEMP_01,1080.084,CRIT,NORMAL,EV_NONE
2.0,1,Z1_WIND_01,7.805,OK,NORMAL,EV_NONE
2.0,1,Z1_BENZ_01,0.520,OK,NORMAL,EV_NONE
2.0,1,Z1_MOIST_01,8.081,OK,NORMAL,EV_NONE
2.0,2,Z2_PUSHFORCE_01,65.042,OK,NORMAL,EV_NONE
2.0,2,Z2_RAMVIB_01,1.197,OK,NORMAL,EV_NONE
2.0,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
2.0,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
2.0,2,Z2_STACKOP_01,5.203,OK,NORMAL,EV_NONE
2.0,2,Z2_QUENCHTDS_01,260.168,OK,NORMAL,EV_NONE
2.0,2,Z2_BAFFLE_01,1.041,OK,NORMAL,EV_NONE
2.0,2,Z2_COKEHOTSPOT_01,52.034,OK,NORMAL,EV_NONE
2.0,2,Z2_POS_QCAR_01,52.034,CRIT,NORMAL,EV_NONE
2.0,2,Z2_SMOKE_01,0.021,OK,NORMAL,EV_NONE
2.0,2,Z2_LEL_01,5.203,OK,NORMAL,EV_NONE
2.0,3,Z3_H2S_01,1.111,OK,NORMAL,EV_NONE
2.0,3,Z3_LEL_01,2.111,OK,NORMAL,EV_NONE
2.0,3,Z3_O2_01,20.778,CRIT,NORMAL,EV_NONE
2.0,3,Z3_CO_01,5.333,OK,NORMAL,EV_NONE
2.0,4,Z4_H2S_01,1.056,OK,NORMAL,EV_NONE
2.0,4,Z4_NH3_01,5.333,OK,NORMAL,EV_NONE
2.0,4,Z4_TAR_TEMP_01,78.111,CRIT,NORMAL,EV_NONE
2.0,4,Z4_LEL_01,1.111,OK,NORMAL,EV_NONE
2.0,4,Z4_PRESS_01,-8.111,CRIT,NORMAL,EV_NONE
2.0,4,Z4_LEVEL_01,55.222,CRIT,NORMAL,EV_NONE
2.0,4,Z4_FLOW_01,100.222,CRIT,NORMAL,EV_NONE
2.0,4,Z4_O2_GASLINE_01,0.211,OK,NORMAL,EV_NONE
2.5,1,Z1_CO_01,13.125,OK,NORMAL,EV_NONE
2.5,1,Z1_LEL_01,5.250,OK,NORMAL,EV_NONE
2.5,1,Z1_O2_01,20.550,CRIT,NORMAL,EV_NONE
2.5,1,Z1_TEMP_01,1081.250,CRIT,NORMAL,EV_NONE
2.5,1,Z1_WIND_01,7.875,OK,NORMAL,EV_NONE
2.5,1,Z1_BENZ_01,0.525,OK,NORMAL,EV_NONE
2.5,1,Z1_MOIST_01,8.100,OK,NORMAL,EV_NONE
2.5,2,Z2_PUSHFORCE_01,65.625,OK,NORMAL,EV_NONE
2.5,2,Z2_RAMVIB_01,1.207,OK,NORMAL,EV_NONE
2.5,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
2.5,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
2.5,2,Z2_STACKOP_01,5.250,OK,NORMAL,EV_NONE
2.5,2,Z2_QUENCHTDS_01,262.500,OK,NORMAL,EV_NONE
2.5,2,Z2_BAFFLE_01,1.050,OK,NORMAL,EV_NONE
2.5,2,Z2_COKEHOTSPOT_01,52.500,OK,NORMAL,EV_NONE
2.5,2,Z2_POS_QCAR_01,52.500,CRIT,NORMAL,EV_NONE
2.5,2,Z2_SMOKE_01,0.021,OK,NORMAL,EV_NONE
2.5,2,Z2_LEL_01,5.250,OK,NORMAL,EV_NONE
2.5,3,Z3_H2S_01,1.139,OK,NORMAL,EV_NONE
2.5,3,Z3_LEL_01,2.139,OK,NORMAL,EV_NONE
2.5,3,Z3_O2_01,20.772,CRIT,NORMAL,EV_NONE
2.5,3,Z3_CO_01,5.417,OK,NORMAL,EV_NONE
2.5,4,Z4_H2S_01,1.069,OK,NORMAL,EV_NONE
2.5,4,Z4_NH3_01,5.417,OK,NORMAL,EV_NONE
2.5,4,Z4_TAR_TEMP_01,78.139,CRIT,NORMAL,EV_NONE
2.5,4,Z4_LEL_01,1.139,OK,NORMAL,EV_NONE
2.5,4,Z4_PRESS_01,-8.139,CRIT,NORMAL,EV_NONE
2.5,4,Z4_LEVEL_01,55.278,CRIT,NORMAL,EV_NONE
2.5,4,Z4_FLOW_01,100.278,CRIT,NORMAL,EV_NONE
2.5,4,Z4_O2_GASLINE_01,0.214,OK,NORMAL,EV_NONE
3.0,1,Z1_CO_01,13.235,OK,NORMAL,EV_NONE
3.0,1,Z1_LEL_01,5.294,OK,NORMAL,EV_NONE
3.0,1,Z1_O2_01,20.559,CRIT,NORMAL,EV_NONE
3.0,1,Z1_TEMP_01,1082.347,CRIT,NORMAL,EV_NONE
3.0,1,Z1_WIND_01,7.941,OK,NORMAL,EV_NONE
3.0,1,Z1_BENZ_01,0.529,OK,NORMAL,EV_NONE
3.0,1,Z1_MOIST_01,8.118,OK,NORMAL,EV_NONE
3.0,2,Z2_PUSHFORCE_01,66.174,OK,NORMAL,EV_NONE
3.0,2,Z2_RAMVIB_01,1.218,OK,NORMAL,EV_NONE
3.0,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
3.0,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
3.0,2,Z2_STACKOP_01,5.294,OK,NORMAL,EV_NONE
3.0,2,Z2_QUENCHTDS_01,264.695,OK,NORMAL,EV_NONE
3.0,2,Z2_BAFFLE_01,1.059,OK,NORMAL,EV_NONE
3.0,2,Z2_COKEHOTSPOT_01,52.939,OK,NORMAL,EV_NONE
3.0,2,Z2_POS_QCAR_01,52.939,CRIT,NORMAL,EV_NONE
3.0,2,Z2_SMOKE_01,0.021,OK,NORMAL,EV_NONE
3.0,2,Z2_LEL_01,5.294,OK,NORMAL,EV_NONE
3.0,3,Z3_H2S_01,1.167,OK,NORMAL,EV_NONE
3.0,3,Z3_LEL_01,2.167,OK,NORMAL,EV_NONE
3.0,3,Z3_O2_01,20.767,CRIT,NORMAL,EV_NONE
3.0,3,Z3_CO_01,5.500,OK,NORMAL,EV_NONE
3.0,4,Z4_H2S_01,1.083,OK,NORMAL,EV_NONE
3.0,4,Z4_NH3_01,5.500,OK,NORMAL,EV_NONE
3.0,4,Z4_TAR_TEMP_01,78.167,CRIT,NORMAL,EV_NONE
3.0,4,Z4_LEL_01,1.167,OK,NORMAL,EV_NONE
3.0,4,Z4_PRESS_01,-8.167,CRIT,NORMAL,EV_NONE
3.0,4,Z4_LEVEL_01,55.333,CRIT,NORMAL,EV_NONE
3.0,4,Z4_FLOW_01,100.333,CRIT,NORMAL,EV_NONE
3.0,4,Z4_O2_GASLINE_01,0.217,OK,NORMAL,EV_NONE
3.5,1,Z1_CO_01,13.336,OK,NORMAL,EV_NONE
3.5,1,Z1_LEL_01,5.335,OK,NORMAL,EV_NONE
3.5,1,Z1_O2_01,20.567,CRIT,NORMAL,EV_NONE
3.5,1,Z1_TEMP_01,1083.364,CRIT,NORMAL,EV_NONE
3.5,1,Z1_WIND_01,8.002,OK,NORMAL,EV_NONE
3.5,1,Z1_BENZ_01,0.533,OK,NORMAL,EV_NONE
3.5,1,Z1_MOIST_01,8.134,OK,NORMAL,EV_NONE
3.5,2,Z2_PUSHFORCE_01,66.682,OK,NORMAL,EV_NONE
3.5,2,Z2_RAMVIB_01,1.227,OK,NORMAL,EV_NONE
3.5,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
3.5,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
3.5,2,Z2_STACKOP_01,5.335,OK,NORMAL,EV_NONE
3.5,2,Z2_QUENCHTDS_01,266.728,OK,NORMAL,EV_NONE
3.5,2,Z2_BAFFLE_01,1.067,OK,NORMAL,EV_NONE
3.5,2,Z2_COKEHOTSPOT_01,53.346,OK,NORMAL,EV_NONE
3.5,2,Z2_POS_QCAR_01,53.346,CRIT,NORMAL,EV_NONE
3.5,2,Z2_SMOKE_01,0.021,OK,NORMAL,EV_NONE
3.5,2,Z2_LEL_01,5.335,OK,NORMAL,EV_NONE
3.5,3,Z3_H2S_01,1.194,OK,NORMAL,EV_NONE
3.5,3,Z3_LEL_01,2.194,OK,NORMAL,EV_NONE
3.5,3,Z3_O2_01,20.761,CRIT,NORMAL,EV_NONE
3.5,3,Z3_CO_01,5.583,OK,NORMAL,EV_NONE
3.5,4,Z4_H2S_01,1.097,OK,NORMAL,EV_NONE
3.5,4,Z4_NH3_01,5.583,OK,NORMAL,EV_NONE
3.5,4,Z4_TAR_TEMP_01,78.194,CRIT,NORMAL,EV_NONE
3.5,4,Z4_LEL_01,1.194,OK,NORMAL,EV_NONE
3.5,4,Z4_PRESS_01,-8.194,CRIT,NORMAL,EV_NONE
3.5,4,Z4_LEVEL_01,55.389,CRIT,NORMAL,EV_NONE
3.5,4,Z4_FLOW_01,100.389,CRIT,NORMAL,EV_NONE
3.5,4,Z4_O2_GASLINE_01,0.219,OK,NORMAL,EV_NONE
4.0,1,Z1_CO_01,13.429,OK,NORMAL,EV_NONE
4.0,1,Z1_LEL_01,5.372,OK,NORMAL,EV_NONE
4.0,1,Z1_O2_01,20.574,CRIT,NORMAL,EV_NONE
4.0,1,Z1_TEMP_01,1084.289,CRIT,NORMAL,EV_NONE
4.0,1,Z1_WIND_01,8.057,OK,NORMAL,EV_NONE
4.0,1,Z1_BENZ_01,0.537,OK,NORMAL,EV_NONE
4.0,1,Z1_MOIST_01,8.149,OK,NORMAL,EV_NONE
4.0,2,Z2_PUSHFORCE_01,67.145,OK,NORMAL,EV_NONE
4.0,2,Z2_RAMVIB_01,1.235,OK,NORMAL,EV_NONE
4.0,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
4.0,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
4.0,2,Z2_STACKOP_01,5.372,OK,NORMAL,EV_NONE
4.0,2,Z2_QUENCHTDS_01,268.579,OK,NORMAL,EV_NONE
4.0,2,Z2_BAFFLE_01,1.074,OK,NORMAL,EV_NONE
4.0,2,Z2_COKEHOTSPOT_01,53.716,OK,NORMAL,EV_NONE
4.0,2,Z2_POS_QCAR_01,53.716,CRIT,NORMAL,EV_NONE
4.0,2,Z2_SMOKE_01,0.021,OK,NORMAL,EV_NONE
4.0,2,Z2_LEL_01,5.372,OK,NORMAL,EV_NONE
4.0,3,Z3_H2S_01,1.222,OK,NORMAL,EV_NONE
4.0,3,Z3_LEL_01,2.222,OK,NORMAL,EV_NONE
4.0,3,Z3_O2_01,20.756,CRIT,NORMAL,EV_NONE
4.0,3,Z3_CO_01,5.667,OK,NORMAL,EV_NONE
4.0,4,Z4_H2S_01,1.111,OK,NORMAL,EV_NONE
4.0,4,Z4_NH3_01,5.667,OK,NORMAL,EV_NONE
4.0,4,Z4_TAR_TEMP_01,78.222,CRIT,NORMAL,EV_NONE
4.0,4,Z4_LEL_01,1.222,OK,NORMAL,EV_NONE
4.0,4,Z4_PRESS_01,-8.222,CRIT,NORMAL,EV_NONE
4.0,4,Z4_LEVEL_01,55.444,CRIT,NORMAL,EV_NONE
4.0,4,Z4_FLOW_01,100.444,CRIT,NORMAL,EV_NONE
4.0,4,Z4_O2_GASLINE_01,0.222,OK,NORMAL,EV_NONE
4.5,1,Z1_CO_01,13.511,OK,NORMAL,EV_NONE
4.5,1,Z1_LEL_01,5.405,OK,NORMAL,EV_NONE
4.5,1,Z1_O2_01,20.581,CRIT,NORMAL,EV_NONE
4.5,1,Z1_TEMP_01,1085.113,CRIT,NORMAL,EV_NONE
4.5,1,Z1_WIND_01,8.107,OK,NORMAL,EV_NONE
4.5,1,Z1_BENZ_01,0.540,OK,NORMAL,EV_NONE
4.5,1,Z1_MOIST_01,8.162,OK,NORMAL,EV_NONE
4.5,2,Z2_PUSHFORCE_01,67.556,OK,NORMAL,EV_NONE
4.5,2,Z2_RAMVIB_01,1.243,OK,NORMAL,EV_NONE
4.5,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
4.5,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
4.5,2,Z2_STACKOP_01,5.405,OK,NORMAL,EV_NONE
4.5,2,Z2_QUENCHTDS_01,270.225,OK,NORMAL,EV_NONE
4.5,2,Z2_BAFFLE_01,1.081,OK,NORMAL,EV_NONE
4.5,2,Z2_COKEHOTSPOT_01,54.045,OK,NORMAL,EV_NONE
4.5,2,Z2_POS_QCAR_01,54.045,CRIT,NORMAL,EV_NONE
4.5,2,Z2_SMOKE_01,0.022,OK,NORMAL,EV_NONE
4.5,2,Z2_LEL_01,5.405,OK,NORMAL,EV_NONE
4.5,3,Z3_H2S_01,1.250,OK,NORMAL,EV_NONE
4.5,3,Z3_LEL_01,2.250,OK,NORMAL,EV_NONE
4.5,3,Z3_O2_01,20.750,CRIT,NORMAL,EV_NONE
4.5,3,Z3_CO_01,5.750,OK,NORMAL,EV_NONE
4.5,4,Z4_H2S_01,1.125,OK,NORMAL,EV_NONE
4.5,4,Z4_NH3_01,5.750,OK,NORMAL,EV_NONE
4.5,4,Z4_TAR_TEMP_01,78.250,CRIT,NORMAL,EV_NONE
4.5,4,Z4_LEL_01,1.250,OK,NORMAL,EV_NONE
4.5,4,Z4_PRESS_01,-8.250,CRIT,NORMAL,EV_NONE
4.5,4,Z4_LEVEL_01,55.500,CRIT,NORMAL,EV_NONE
4.5,4,Z4_FLOW_01,100.500,CRIT,NORMAL,EV_NONE
4.5,4,Z4_O2_GASLINE_01,0.225,OK,NORMAL,EV_NONE
5.0,1,Z1_CO_01,13.583,OK,NORMAL,EV_NONE
5.0,1,Z1_LEL_01,5.433,OK,NORMAL,EV_NONE
5.0,1,Z1_O2_01,20.587,CRIT,NORMAL,EV_NONE
5.0,1,Z1_TEMP_01,1085.825,CRIT,NORMAL,EV_NONE
5.0,1,Z1_WIND_01,8.150,OK,NORMAL,EV_NONE
5.0,1,Z1_BENZ_01,0.543,OK,NORMAL,EV_NONE
5.0,1,Z1_MOIST_01,8.173,OK,NORMAL,EV_NONE
5.0,2,Z2_PUSHFORCE_01,67.913,OK,NORMAL,EV_NONE
5.0,2,Z2_RAMVIB_01,1.250,OK,NORMAL,EV_NONE
5.0,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
5.0,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
5.0,2,Z2_STACKOP_01,5.433,OK,NORMAL,EV_NONE
5.0,2,Z2_QUENCHTDS_01,271.651,OK,NORMAL,EV_NONE
5.0,2,Z2_BAFFLE_01,1.087,OK,NORMAL,EV_NONE
5.0,2,Z2_COKEHOTSPOT_01,54.330,OK,NORMAL,EV_NONE
5.0,2,Z2_POS_QCAR_01,54.330,CRIT,NORMAL,EV_NONE
5.0,2,Z2_SMOKE_01,0.022,OK,NORMAL,EV_NONE
5.0,2,Z2_LEL_01,5.433,OK,NORMAL,EV_NONE
5.0,3,Z3_H2S_01,1.278,OK,NORMAL,EV_NONE
5.0,3,Z3_LEL_01,2.278,OK,NORMAL,EV_NONE
5.0,3,Z3_O2_01,20.744,CRIT,NORMAL,EV_NONE
5.0,3,Z3_CO_01,5.833,OK,NORMAL,EV_NONE
5.0,4,Z4_H2S_01,1.139,OK,NORMAL,EV_NONE
5.0,4,Z4_NH3_01,5.833,OK,NORMAL,EV_NONE
5.0,4,Z4_TAR_TEMP_01,78.278,CRIT,NORMAL,EV_NONE
5.0,4,Z4_LEL_01,1.278,OK,NORMAL,EV_NONE
5.0,4,Z4_PRESS_01,-8.278,CRIT,NORMAL,EV_NONE
5.0,4,Z4_LEVEL_01,55.556,CRIT,NORMAL,EV_NONE
5.0,4,Z4_FLOW_01,100.556,CRIT,NORMAL,EV_NONE
5.0,4,Z4_O2_GASLINE_01,0.228,OK,NORMAL,EV_NONE
5.5,1,Z1_CO_01,13.642,OK,NORMAL,EV_NONE
5.5,1,Z1_LEL_01,5.457,OK,NORMAL,EV_NONE
5.5,1,Z1_O2_01,20.591,CRIT,NORMAL,EV_NONE
5.5,1,Z1_TEMP_01,1086.419,CRIT,NORMAL,EV_NONE
5.5,1,Z1_WIND_01,8.185,OK,NORMAL,EV_NONE
5.5,1,Z1_BENZ_01,0.546,OK,NORMAL,EV_NONE
5.5,1,Z1_MOIST_01,8.183,OK,NORMAL,EV_NONE
5.5,2,Z2_PUSHFORCE_01,68.210,OK,NORMAL,EV_NONE
5.5,2,Z2_RAMVIB_01,1.255,OK,NORMAL,EV_NONE
5.5,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
5.5,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
5.5,2,Z2_STACKOP_01,5.457,OK,NORMAL,EV_NONE
5.5,2,Z2_QUENCHTDS_01,272.839,OK,NORMAL,EV_NONE
5.5,2,Z2_BAFFLE_01,1.091,OK,NORMAL,EV_NONE
5.5,2,Z2_COKEHOTSPOT_01,54.568,OK,NORMAL,EV_NONE
5.5,2,Z2_POS_QCAR_01,54.568,CRIT,NORMAL,EV_NONE
5.5,2,Z2_SMOKE_01,0.022,OK,NORMAL,EV_NONE
5.5,2,Z2_LEL_01,5.457,OK,NORMAL,EV_NONE
5.5,3,Z3_H2S_01,1.306,OK,NORMAL,EV_NONE
5.5,3,Z3_LEL_01,2.306,OK,NORMAL,EV_NONE
5.5,3,Z3_O2_01,20.739,CRIT,NORMAL,EV_NONE
5.5,3,Z3_CO_01,5.917,OK,NORMAL,EV_NONE
5.5,4,Z4_H2S_01,1.153,OK,NORMAL,EV_NONE
5.5,4,Z4_NH3_01,5.917,OK,NORMAL,EV_NONE
5.5,4,Z4_TAR_TEMP_01,78.306,CRIT,NORMAL,EV_NONE
5.5,4,Z4_LEL_01,1.306,OK,NORMAL,EV_NONE
5.5,4,Z4_PRESS_01,-8.306,CRIT,NORMAL,EV_NONE
5.5,4,Z4_LEVEL_01,55.611,CRIT,NORMAL,EV_NONE
5.5,4,Z4_FLOW_01,100.611,CRIT,NORMAL,EV_NONE
5.5,4,Z4_O2_GASLINE_01,0.231,OK,NORMAL,EV_NONE
6.0,1,Z1_CO_01,13.689,OK,NORMAL,EV_NONE
6.0,1,Z1_LEL_01,5.476,OK,NORMAL,EV_NONE
6.0,1,Z1_O2_01,20.595,CRIT,NORMAL,EV_NONE
6.0,1,Z1_TEMP_01,1086.888,CRIT,NORMAL,EV_NONE
6.0,1,Z1_WIND_01,8.213,OK,NORMAL,EV_NONE
6.0,1,Z1_BENZ_01,0.548,OK,NORMAL,EV_NONE
6.0,1,Z1_MOIST_01,8.190,OK,NORMAL,EV_NONE
6.0,2,Z2_PUSHFORCE_01,68.444,OK,NORMAL,EV_NONE
6.0,2,Z2_RAMVIB_01,1.259,OK,NORMAL,EV_NONE
6.0,2,Z2_HOODSEAL_01,1.000,OK,NORMAL,EV_NONE
6.0,2,Z2_GREENPUSH_01,1.000,OK,NORMAL,EV_NONE
6.0,2,Z2_STACKOP_01,5.476,OK,NORMAL,EV_NONE
6.0,2,Z2_QUENCHTDS_01,273.776,OK,NORMAL,EV_NONE
6.0,2,Z2_BAFFLE_01,1.095,OK,NORMAL,EV_NONE
6.0,2,Z2_COKEHOTSPOT_01,54.755,OK,NORMAL,EV_NONE
6.0,2,Z2_POS_QCAR_01,54.755,CRIT,NORMAL,EV_NONE
6.0,2,Z2_SMOKE_01,0.022,OK,NORMAL,EV_NONE
6.0,2,Z2_LEL_01,5.476,OK,NORMAL,EV_NONE
6.0,3,Z3_H2S_01,1.333,OK,NORMAL,EV_NONE
6.0,3,Z3_LEL_01,2.333,OK,NORMAL,EV_NONE
6.0,3,Z3_O2_01,20.733,CRIT,NORMAL,EV_NONE
6.0,3,Z3_CO_01,6.000,OK,NORMAL,EV_NONE
6.0,4,Z4_H2S_01,1.167,OK,NORMAL,EV_NONE
6.0,4,Z4_NH3_01,6.000,OK,NORMAL,EV_NONE
6.0,4,Z4_TAR_TEMP_01,78.333,CRIT,NORMAL,EV_NONE
6.0,4,Z4_LEL_01,1.333,OK,NORMAL,EV_NONE
6.0,4,Z4_PRESS_01,-8.333,CRIT,NORMAL,EV_NONE
6.0,4,Z4_LEVEL_01,55.667,CRIT,NORMAL,EV_NONE
6.0,4,Z4_FLOW_01,100.667,CRIT,NORMAL,EV_NONE
6.0,4,Z4_O2_GASLINE_01,0.233,OK,NORMAL,EV_NONE
6.5,1,Z1_CO_01,13.723,OK,NORMAL,EV_NONE
6.5,1,Z1_LEL_01,5.489,OK,NORMAL,EV_NONE
6.5,1,Z1_O2_01,20.598,CRIT,NORMAL,EV_NONE
